,XRPUSDT,BCHUSDT,beta,intercept
2023-09-22 18:00:00+00:00,0.5146,207.4,0.0012252543859458981,0.28758524807923713
2023-09-22 19:00:00+00:00,0.515,206.9,0.0012250593483369681,0.2876225168592067
2023-09-22 20:00:00+00:00,0.5121,206.9,0.001224858520736759,0.28766017649467135
2023-09-22 21:00:00+00:00,0.5137,208.0,0.0012246522359073962,0.2876990309034877
2023-09-22 22:00:00+00:00,0.5142,207.9,0.0012244474040271356,0.28773788088053404
2023-09-22 23:00:00+00:00,0.5122,207.8,0.0012242372825909296,0.2877768984657554
2023-09-23 00:00:00+00:00,0.5126,208.7,0.0012240169468582677,0.2878174970902955
2023-09-23 01:00:00+00:00,0.5117,208.8,0.0012238011050919508,0.28785702463819496
2023-09-23 02:00:00+00:00,0.513,207.8,0.0012235972570690092,0.28789506813554044
2023-09-23 03:00:00+00:00,0.5115,207.4,0.0012233979415543716,0.2879323478201555
2023-09-23 04:00:00+00:00,0.5126,207.6,0.001223196719414002,0.28796999387285804
2023-09-23 05:00:00+00:00,0.5122,207.2,0.0012229896916840168,0.28800846861732765
2023-09-23 06:00:00+00:00,0.5128,207.3,0.0012227909639722393,0.2880455509264562
2023-09-23 07:00:00+00:00,0.512,207.2,0.0012225968944634157,0.2880815602091169
2023-09-23 08:00:00+00:00,0.5129,208.4,0.0012224024903906127,0.2881169546837439
2023-09-23 09:00:00+00:00,0.5123,208.9,0.0012222027919397691,0.2881533031544594
2023-09-23 10:00:00+00:00,0.5114,208.3,0.0012220066023780577,0.2881889416591518
2023-09-23 11:00:00+00:00,0.5127,207.9,0.001221818796662155,0.2882232877130376
2023-09-23 12:00:00+00:00,0.5109,208.0,0.001221631255807762,0.28825696751703195
2023-09-23 13:00:00+00:00,0.5093,207.9,0.0012214404371041622,0.2882911693838741
2023-09-23 15:00:00+00:00,0.5099,208.0,0.00122126050253985,0.2883225642868308
2023-09-23 16:00:00+00:00,0.5108,208.7,0.0012210813181201348,0.28835387186299305
2023-09-23 17:00:00+00:00,0.5104,208.6,0.001220898638379611,0.2883861756130662
2023-09-23 18:00:00+00:00,0.5101,209.1,0.0012207123147502587,0.2884190635088457
2023-09-23 19:00:00+00:00,0.5102,208.9,0.0012205261532822922,0.28845204833319615
2023-09-23 20:00:00+00:00,0.5089,208.4,0.0012203387453991873,0.2884850286631956
2023-09-23 21:00:00+00:00,0.5088,208.3,0.0012201520153908103,0.28851790806426675
2023-09-23 22:00:00+00:00,0.5071,207.7,0.0012199614566173163,0.2885512577925923
2023-09-23 23:00:00+00:00,0.5076,208.2,0.0012197725553601815,0.28858466996748455
2023-09-24 01:00:00+00:00,0.5081,209.0,0.0012195796403172963,0.2886186887929497
2023-09-24 02:00:00+00:00,0.509,209.6,0.001219387536840025,0.2886525609042172
2023-09-24 03:00:00+00:00,0.5078,209.5,0.0012191934626966032,0.2886864602735076
2023-09-24 04:00:00+00:00,0.5083,209.1,0.0012190085056760667,0.2887185001793369
2023-09-24 05:00:00+00:00,0.5088,208.9,0.001218822472116388,0.28875100325486464
2023-09-24 06:00:00+00:00,0.508,208.8,0.001218640268119753,0.28878290542521234
2023-09-24 07:00:00+00:00,0.5081,208.6,0.0012184747635677607,0.28881071693098265
2023-09-24 08:00:00+00:00,0.5094,209.0,0.0012183145527070302,0.28883754396334327
2023-09-24 09:00:00+00:00,0.5106,209.2,0.0012181547904086146,0.2888646097969503
2023-09-24 10:00:00+00:00,0.5099,208.7,0.0012179986677438748,0.28889091029111624
2023-09-24 11:00:00+00:00,0.511,208.4,0.0012178480979467548,0.28891626326723097
2023-09-24 12:00:00+00:00,0.5105,208.9,0.0012176970463591084,0.28894116054553426
2023-09-24 13:00:00+00:00,0.5098,208.0,0.0012175421308206042,0.28896737478374634
2023-09-24 14:00:00+00:00,0.5105,208.1,0.0012173889090294889,0.28899345134301335
2023-09-24 15:00:00+00:00,0.5094,207.5,0.0012172366228527295,0.28901916523334115
2023-09-24 16:00:00+00:00,0.5085,207.4,0.0012170837941140394,0.2890447122220704
2023-09-24 17:00:00+00:00,0.5101,208.3,0.001216931990874793,0.2890700681322222
2023-09-24 18:00:00+00:00,0.5092,208.0,0.00121677289415391,0.28909666214087343
2023-09-24 19:00:00+00:00,0.5066,206.6,0.0012166072675167793,0.2891246941074411
2023-09-24 20:00:00+00:00,0.5061,207.0,0.001216443311300093,0.28915213374105597
2023-09-24 21:00:00+00:00,0.5068,207.6,0.0012162762558985323,0.28918018970597614
2023-09-24 22:00:00+00:00,0.5069,207.2,0.0012161117908721206,0.289208029356647
2023-09-24 23:00:00+00:00,0.5021,204.7,0.0012159487265637407,0.28923529006606913
2023-09-25 00:00:00+00:00,0.501,205.1,0.001215782123190845,0.28926262601552233
2023-09-25 01:00:00+00:00,0.4999,205.1,0.0012156288147261041,0.28928617498802633
2023-09-25 02:00:00+00:00,0.5024,206.2,0.0012154766663653143,0.2893097024786481
2023-09-25 03:00:00+00:00,0.5021,205.5,0.001215318140445374,0.28933473775255664
2023-09-25 04:00:00+00:00,0.5027,205.9,0.0012151552695105032,0.2893609074678123
2023-09-25 05:00:00+00:00,0.4984,205.3,0.0012149855875242222,0.2893874523303589
2023-09-25 06:00:00+00:00,0.4954,205.3,0.001214810416034265,0.28941429211989367
2023-09-25 07:00:00+00:00,0.4962,207.0,0.0012146300920025106,0.28944159154959914
2023-09-25 08:00:00+00:00,0.4946,207.1,0.0012144404351141253,0.28947010456511585
2023-09-25 09:00:00+00:00,0.4944,206.6,0.0012142559911638162,0.2894975487740066
2023-09-25 10:00:00+00:00,0.4953,206.6,0.0012140811067930068,0.2895228655780937
2023-09-25 11:00:00+00:00,0.4957,206.2,0.0012139115080985485,0.28954709614094815
2023-09-25 12:00:00+00:00,0.4973,207.1,0.001213748597636322,0.28956978525433774
2023-09-25 13:00:00+00:00,0.4976,208.3,0.0012135822989565556,0.2895927528538124
2023-09-25 14:00:00+00:00,0.4963,208.2,0.001213408656676341,0.2896169347777159
2023-09-25 15:00:00+00:00,0.4992,211.9,0.0012131830531374316,0.2896512500830599
2023-09-25 16:00:00+00:00,0.5006,211.2,0.0012129538073876224,0.2896871554220468
2023-09-25 17:00:00+00:00,0.5052,211.3,0.0012127470296240802,0.28971969782611545
2023-09-25 18:00:00+00:00,0.5057,210.9,0.0012125377408630778,0.28975322736660836
2023-09-25 19:00:00+00:00,0.5061,210.7,0.0012122987899406193,0.28979265924600717
2023-09-25 20:00:00+00:00,0.5021,209.6,0.0012120582630237905,0.2898315708455908
2023-09-25 21:00:00+00:00,0.5042,210.5,0.0012118235673295097,0.2898696394425162
2023-09-25 22:00:00+00:00,0.5048,210.3,0.0012116011032593343,0.28990513778111693
2023-09-25 23:00:00+00:00,0.5056,210.5,0.0012113665734827146,0.28994325711006036
2023-09-26 00:00:00+00:00,0.5022,211.0,0.0012111272472044958,0.28998130208862116
2023-09-26 01:00:00+00:00,0.5045,212.2,0.001210879481388856,0.290021103837112
2023-09-26 02:00:00+00:00,0.506,212.1,0.0012106388617249765,0.2900599468655072
2023-09-26 03:00:00+00:00,0.5057,211.7,0.001210413461250071,0.2900959657575432
2023-09-26 04:00:00+00:00,0.5052,212.1,0.0012101787719373744,0.290133512479851
2023-09-26 05:00:00+00:00,0.503,212.0,0.0012099441790980278,0.2901706090154215
2023-09-26 06:00:00+00:00,0.5003,212.3,0.0012097045722454037,0.29020796470010735
2023-09-26 07:00:00+00:00,0.5019,213.5,0.001209467556778203,0.2902447767619951
2023-09-26 08:00:00+00:00,0.4995,213.2,0.0012092195176332172,0.29028319704399724
2023-09-26 09:00:00+00:00,0.5015,213.1,0.0012089839283806623,0.2903196707965616
2023-09-26 10:00:00+00:00,0.5003,213.2,0.001208767774921278,0.29035129055554076
2023-09-26 11:00:00+00:00,0.5012,213.5,0.0012085630189277716,0.2903806342366847
2023-09-26 12:00:00+00:00,0.5003,212.7,0.0012083731940240759,0.29040698966629963
2023-09-26 13:00:00+00:00,0.5015,212.6,0.0012081748436567558,0.29043569662854596
2023-09-26 14:00:00+00:00,0.5029,212.8,0.0012079833728368948,0.29046325488658475
2023-09-26 15:00:00+00:00,0.5004,212.8,0.0012077867317046792,0.2904912085565686
2023-09-26 16:00:00+00:00,0.5032,214.8,0.0012075863294548823,0.2905197583856985
2023-09-26 17:00:00+00:00,0.5047,213.5,0.0012073895135631606,0.29054871331983967
2023-09-26 18:00:00+00:00,0.505,213.8,0.001207190367521671,0.2905781309675557
2023-09-26 19:00:00+00:00,0.5051,214.3,0.001206984522694141,0.2906089226573807
2023-09-26 20:00:00+00:00,0.5017,213.7,0.0012067689011383037,0.29064111771633366
2023-09-26 21:00:00+00:00,0.5012,214.0,0.0012065595221033205,0.2906715396308346
2023-09-26 22:00:00+00:00,0.5004,213.5,0.0012063501430145977,0.2907020171505227
2023-09-26 23:00:00+00:00,0.5019,214.6,0.0012061366684401231,0.2907334962664614
2023-09-27 00:00:00+00:00,0.5012,216.6,0.0012059105372352241,0.2907663382524126
2023-09-27 01:00:00+00:00,0.5013,215.7,0.0012056900141271245,0.2907985418683461
2023-09-27 02:00:00+00:00,0.5011,215.2,0.0012054709295865893,0.29083052234779205
2023-09-27 03:00:00+00:00,0.5031,214.8,0.0012052649831174244,0.29086059207867476
2023-09-27 04:00:00+00:00,0.5023,214.3,0.001205060978085906,0.2908901802198489
2023-09-27 06:00:00+00:00,0.4979,215.3,0.0012048448555976722,0.29092036460835075
2023-09-27 07:00:00+00:00,0.4998,215.5,0.001204625304925608,0.2909517614795569
2023-09-27 08:00:00+00:00,0.4973,214.8,0.0012044243546372384,0.29097860524634844
2023-09-27 09:00:00+00:00,0.502,218.2,0.0012042509729901258,0.2909989021377525
2023-09-27 10:00:00+00:00,0.5027,228.5,0.0012039996480690208,0.29103028122511443
2023-09-27 11:00:00+00:00,0.5064,230.2,0.001203741232633072,0.2910634560873969
2023-09-27 12:00:00+00:00,0.5045,230.6,0.0012034771537902645,0.2910969350774376
2023-09-27 13:00:00+00:00,0.505,232.3,0.0012032077485263032,0.2911306549184444
2023-09-27 14:00:00+00:00,0.5003,224.8,0.0012029725010057847,0.29116004374853494
2023-09-27 15:00:00+00:00,0.5016,227.0,0.0012027370316412575,0.2911885505041417
2023-09-27 16:00:00+00:00,0.5013,228.3,0.0012024888673013243,0.29121889603914786
2023-09-27 17:00:00+00:00,0.5031,227.7,0.0012022496856052192,0.29124842077892926
2023-09-27 18:00:00+00:00,0.5035,228.6,0.0012019972816490316,0.2912804142971159
2023-09-27 19:00:00+00:00,0.5043,229.9,0.0012017380581725826,0.29131341498581437
2023-09-27 20:00:00+00:00,0.503,229.8,0.001201472382139484,0.2913474336455311
2023-09-27 21:00:00+00:00,0.5,228.3,0.0012012163332852457,0.2913791673507463
2023-09-27 22:00:00+00:00,0.5006,230.6,0.0012009382141080166,0.2914144630433423
2023-09-27 23:00:00+00:00,0.4993,229.4,0.0012006482836660224,0.2914526313158632
2023-09-28 00:00:00+00:00,0.4998,232.7,0.0012003484042831618,0.29149093235539303
2023-09-28 01:00:00+00:00,0.5001,233.9,0.0012000378155464892,0.29153092324972896
2023-09-28 02:00:00+00:00,0.4992,231.9,0.0011997423393554046,0.29156872532218275
2023-09-28 03:00:00+00:00,0.4979,230.8,0.0011994497744284125,0.2916061691906974
2023-09-28 04:00:00+00:00,0.4982,232.4,0.0011991501063454285,0.29164423705036546
2023-09-28 05:00:00+00:00,0.4964,233.6,0.0011988310812376204,0.2916851339544219
2023-09-28 06:00:00+00:00,0.4973,234.5,0.0011985073196654652,0.2917268714362101
2023-09-28 07:00:00+00:00,0.4974,237.3,0.0011981615664983889,0.29177145292301787
2023-09-28 08:00:00+00:00,0.4991,236.3,0.00119781975184617,0.29181664383986694
2023-09-28 09:00:00+00:00,0.4999,235.5,0.0011974872444567644,0.2918607339594629
2023-09-28 10:00:00+00:00,0.503,235.0,0.0011971776108004506,0.29190156672351103
2023-09-28 11:00:00+00:00,0.5017,234.9,0.0011968918436231547,0.29193646371420523
2023-09-28 12:00:00+00:00,0.5005,233.0,0.0011965995859073123,0.29197368155442893
2023-09-28 13:00:00+00:00,0.5011,234.1,0.0011963019514426962,0.2920115302912804
2023-09-28 14:00:00+00:00,0.5034,240.3,0.0011959421201775268,0.2920593691129838
2023-09-28 15:00:00+00:00,0.505,242.8,0.0011955716654841386,0.292108252341333
2023-09-28 16:00:00+00:00,0.5078,239.6,0.001195241652697658,0.29215174930392407
2023-09-28 17:00:00+00:00,0.5085,240.7,0.0011949125840149503,0.2921945933939357
2023-09-28 18:00:00+00:00,0.506,237.0,0.0011946120117251437,0.29223285558811435
2023-09-28 19:00:00+00:00,0.5077,238.3,0.001194303582364192,0.292272717556546
2023-09-28 20:00:00+00:00,0.5073,239.0,0.0011939900017951075,0.2923130557998451
2023-09-28 21:00:00+00:00,0.5077,238.5,0.0011936988587085778,0.2923490212035413
2023-09-28 22:00:00+00:00,0.5083,239.9,0.001193408976392384,0.2923839915157416
2023-09-28 23:00:00+00:00,0.5098,238.7,0.001193135626939847,0.2924168081826568
2023-09-29 00:00:00+00:00,0.5105,237.1,0.0011928794174345643,0.2924472664645921
2023-09-29 01:00:00+00:00,0.5115,236.7,0.001192628843575537,0.2924772170310449
2023-09-29 02:00:00+00:00,0.5102,235.3,0.0011923817563894606,0.2925068877373818
2023-09-29 03:00:00+00:00,0.5094,235.1,0.001192136111254418,0.2925360435122673
2023-09-29 04:00:00+00:00,0.5102,236.5,0.0011918906782540342,0.2925644632476969
2023-09-29 05:00:00+00:00,0.5071,236.4,0.0011916497252502122,0.29259053889628606
2023-09-29 06:00:00+00:00,0.5075,236.9,0.0011914008383985281,0.2926183337990903
2023-09-29 07:00:00+00:00,0.5081,238.2,0.0011911450009983269,0.2926470232665207
2023-09-29 08:00:00+00:00,0.5086,236.7,0.0011908961011804684,0.2926755000421035
2023-09-29 09:00:00+00:00,0.5098,235.6,0.0011906620016121435,0.29270192881917056
2023-09-29 10:00:00+00:00,0.5109,234.1,0.0011904628651308773,0.2927219084883153
2023-09-29 11:00:00+00:00,0.5119,234.2,0.0011902827620106277,0.29273784008940407
2023-09-29 12:00:00+00:00,0.5373,234.1,0.001190226386815712,0.29273612181400555
2023-09-29 13:00:00+00:00,0.5304,231.6,0.0011901566417046193,0.29273624010266264
2023-09-29 14:00:00+00:00,0.5298,232.6,0.0011900834955242627,0.29273633780803715
2023-09-29 15:00:00+00:00,0.5321,232.7,0.0011900241576976503,0.29273382823263
2023-09-29 16:00:00+00:00,0.5287,231.0,0.001189954688216348,0.2927333156711754
2023-09-29 17:00:00+00:00,0.5349,231.3,0.001189900463324391,0.2927318895374723
2023-09-29 18:00:00+00:00,0.533,233.4,0.0011898367896214768,0.2927303916715087
2023-09-29 19:00:00+00:00,0.5328,236.8,0.0011897647761677543,0.2927285229385062
2023-09-29 20:00:00+00:00,0.5353,234.6,0.0011897512242636387,0.2927144343129535
2023-09-29 21:00:00+00:00,0.5221,233.3,0.0011896906931408205,0.2927062977393172
2023-09-29 22:00:00+00:00,0.5212,234.7,0.0011896208862817246,0.29269902145045734
2023-09-29 23:00:00+00:00,0.5215,235.0,0.001189549742160951,0.2926917877963375
2023-09-30 00:00:00+00:00,0.5176,235.1,0.001189451553506163,0.2926901913572789
2023-09-30 01:00:00+00:00,0.5151,233.3,0.0011893487287538153,0.2926904012237551
2023-09-30 02:00:00+00:00,0.5165,233.1,0.0011892487141282465,0.29269047617113153
2023-09-30 03:00:00+00:00,0.5171,232.7,0.0011891382275903701,0.2926938136292663
2023-09-30 04:00:00+00:00,0.5175,233.4,0.00118902458653075,0.2926977561460364
2023-09-30 05:00:00+00:00,0.5165,234.5,0.0011888984109587192,0.2927032920801677
2023-09-30 06:00:00+00:00,0.5162,234.6,0.0011887650642454185,0.2927107348254133
2023-09-30 07:00:00+00:00,0.5152,235.2,0.001188623178447618,0.29271920726812994
2023-09-30 08:00:00+00:00,0.5168,236.1,0.0011884937722656758,0.2927248029264312
2023-09-30 09:00:00+00:00,0.5169,236.6,0.0011883399156320678,0.2927357672839751
2023-09-30 10:00:00+00:00,0.5195,236.4,0.0011881940193346242,0.2927460858005888
2023-09-30 11:00:00+00:00,0.5174,234.8,0.0011880343068929168,0.2927598755990459
2023-09-30 12:00:00+00:00,0.5165,235.4,0.0011878816144915607,0.29277111206901335
2023-09-30 13:00:00+00:00,0.5179,236.0,0.0011877494981684703,0.2927772460387741
2023-09-30 14:00:00+00:00,0.5157,235.8,0.0011876389440495078,0.29277744239949116
2023-09-30 15:00:00+00:00,0.5167,237.1,0.0011875301984212907,0.29277619082670736
2023-09-30 16:00:00+00:00,0.518,236.5,0.001187400721280839,0.292780713297757
2023-09-30 17:00:00+00:00,0.5176,235.5,0.0011872809251455103,0.292783708103267
2023-09-30 18:00:00+00:00,0.517,235.4,0.0011871541420082586,0.2927883113702977
2023-09-30 19:00:00+00:00,0.518,235.8,0.0011870257118573285,0.29279352623952154
2023-09-30 20:00:00+00:00,0.5175,236.2,0.001186894159139953,0.2927988612926289
2023-09-30 21:00:00+00:00,0.5168,234.7,0.001186768301944334,0.2928035210860489
2023-09-30 22:00:00+00:00,0.5163,235.8,0.0011866412374529865,0.2928074001193052
2023-09-30 23:00:00+00:00,0.5149,233.9,0.001186516613451448,0.29281158968329135
2023-10-01 00:00:00+00:00,0.5156,237.8,0.0011863573437034616,0.2928216285533795
2023-10-01 01:00:00+00:00,0.5157,237.2,0.0011862049353629132,0.29283043443768836
2023-10-01 02:00:00+00:00,0.5159,236.6,0.0011860539762218827,0.29283935345689266
2023-10-01 03:00:00+00:00,0.5168,237.5,0.0011858980330105443,0.29284915702148084
2023-10-01 04:00:00+00:00,0.5165,237.1,0.0011857445859602058,0.29285852807444546
2023-10-01 05:00:00+00:00,0.5173,238.0,0.0011855884705211086,0.29286810483194564
2023-10-01 06:00:00+00:00,0.518,239.3,0.0011854261276654163,0.29287883277717064
2023-10-01 07:00:00+00:00,0.5178,238.6,0.0011852485416673645,0.2928938423770353
2023-10-01 08:00:00+00:00,0.518,238.8,0.0011850735852957654,0.29290807643696576
2023-10-01 09:00:00+00:00,0.5193,240.0,0.0011849022669505075,0.2929211221618797
2023-10-01 10:00:00+00:00,0.5212,238.7,0.0011847603804919422,0.29292898492447494
2023-10-01 11:00:00+00:00,0.5211,236.6,0.001184635087334848,0.2929340157187573
2023-10-01 12:00:00+00:00,0.5207,236.9,0.0011845037631596903,0.29294027508703613
2023-10-01 13:00:00+00:00,0.5199,236.8,0.0011843773352480556,0.29294507262826286
2023-10-01 14:00:00+00:00,0.5179,235.8,0.0011842429627023016,0.29295188345967227
2023-10-01 15:00:00+00:00,0.5191,235.9,0.0011841071179020878,0.2929597841272943
2023-10-01 16:00:00+00:00,0.5166,235.2,0.0011839749441630452,0.2929666086436101
2023-10-01 17:00:00+00:00,0.5155,234.4,0.0011838387422180147,0.2929743906927986
2023-10-01 18:00:00+00:00,0.517,234.5,0.0011837081717844839,0.29298170527231115
2023-10-01 19:00:00+00:00,0.5163,234.2,0.0011835741617010585,0.2929897234071138
2023-10-01 20:00:00+00:00,0.5173,234.5,0.001183447458861394,0.29299615862982403
2023-10-01 21:00:00+00:00,0.5183,235.5,0.001183321041194341,0.29300219809356964
2023-10-01 22:00:00+00:00,0.5252,245.0,0.0011831544894677203,0.2930139419307687
2023-10-01 23:00:00+00:00,0.5241,242.3,0.0011829994222975209,0.2930244431269876
2023-10-02 00:00:00+00:00,0.523,241.7,0.0011828514343049858,0.29303313816701776
2023-10-02 01:00:00+00:00,0.5235,242.8,0.0011826945524822691,0.2930434071334036
2023-10-02 02:00:00+00:00,0.524,243.7,0.0011825359150409546,0.2930537204202498
2023-10-02 03:00:00+00:00,0.5258,243.0,0.0011823883460793478,0.29306285211324556
2023-10-02 04:00:00+00:00,0.5223,242.6,0.0011822449904892469,0.2930696096440558
2023-10-02 05:00:00+00:00,0.5214,242.0,0.0011821233107305274,0.2930715579302644
2023-10-02 06:00:00+00:00,0.5211,242.9,0.0011819717603650172,0.29307994532125614
2023-10-02 07:00:00+00:00,0.5224,243.5,0.0011818246683867949,0.29308769175905824
2023-10-02 08:00:00+00:00,0.5235,242.7,0.00118170162890957,0.29309083792037616
2023-10-02 09:00:00+00:00,0.5238,242.1,0.0011815750961413861,0.29309553057833015
2023-10-02 10:00:00+00:00,0.5219,244.1,0.001181435839972057,0.2931009082807887
2023-10-02 11:00:00+00:00,0.521,243.4,0.0011813008851500823,0.2931055358489979
2023-10-02 12:00:00+00:00,0.5238,245.8,0.00118115557685514,0.2931120570871469
2023-10-02 13:00:00+00:00,0.5242,247.3,0.0011809997414193142,0.2931203664514519
2023-10-02 14:00:00+00:00,0.5218,253.0,0.0011807836475133194,0.29313690895773975
2023-10-02 15:00:00+00:00,0.5175,249.6,0.0011805761921121352,0.29315214280142665
2023-10-02 16:00:00+00:00,0.5187,250.9,0.001180364814147445,0.29316784428731546
2023-10-02 17:00:00+00:00,0.5227,251.6,0.0011801628399543105,0.29318258587485796
2023-10-02 18:00:00+00:00,0.5118,247.0,0.001179937317594582,0.29320136120281803
2023-10-02 19:00:00+00:00,0.5165,252.8,0.0011796855169551317,0.2932237673722822
2023-10-02 20:00:00+00:00,0.5161,250.2,0.0011794546576456603,0.2932434347217565
2023-10-02 21:00:00+00:00,0.5137,246.8,0.00117921880857088,0.2932656904859378
2023-10-02 22:00:00+00:00,0.5118,246.8,0.0011789861423157346,0.2932864890650594
2023-10-02 23:00:00+00:00,0.5123,246.3,0.0011787582703802252,0.29330629638506545
2023-10-03 00:00:00+00:00,0.5115,248.4,0.0011784957636139202,0.2933322892115382
2023-10-03 01:00:00+00:00,0.5136,248.7,0.0011782409270878163,0.2933572756423385
2023-10-03 02:00:00+00:00,0.5141,250.9,0.0011779672652940355,0.29338522955538193
2023-10-03 03:00:00+00:00,0.5138,245.8,0.0011777367453709032,0.29340707750502626
2023-10-03 04:00:00+00:00,0.5108,243.0,0.0011775166733002784,0.29342727167248006
2023-10-03 05:00:00+00:00,0.5085,243.0,0.0011772869418458483,0.2934488065498317
2023-10-03 06:00:00+00:00,0.5091,243.0,0.001177066933008196,0.2934683038855862
2023-10-03 07:00:00+00:00,0.5101,241.2,0.001176860121570423,0.2934866487234705
2023-10-03 08:00:00+00:00,0.5088,241.6,0.001176647596352073,0.2935054411092723
2023-10-03 09:00:00+00:00,0.5084,240.3,0.0011764449070718495,0.2935227066193917
2023-10-03 10:00:00+00:00,0.5095,241.4,0.0011762387112541476,0.2935405141590491
2023-10-03 11:00:00+00:00,0.5098,239.9,0.0011760455526078377,0.2935566678029874
2023-10-03 12:00:00+00:00,0.5095,239.6,0.0011758508725196683,0.29357330723835207
2023-10-03 13:00:00+00:00,0.5114,239.3,0.001175659854879666,0.2935901393931247
2023-10-03 14:00:00+00:00,0.5089,234.2,0.001175495365069974,0.29360329643564953
2023-10-03 15:00:00+00:00,0.5078,234.0,0.0011753313919273024,0.2936160013073976
2023-10-03 16:00:00+00:00,0.5085,234.1,0.0011751671098871853,0.2936286955572333
2023-10-03 17:00:00+00:00,0.513,232.3,0.001175029441546605,0.2936383328132645
2023-10-03 18:00:00+00:00,0.5121,231.5,0.001174896506918591,0.2936469959394475
2023-10-03 19:00:00+00:00,0.5144,231.6,0.0011747693189255559,0.29365524137582505
2023-10-03 20:00:00+00:00,0.5156,232.2,0.001174647099846346,0.2936623487499169
2023-10-03 21:00:00+00:00,0.5139,232.2,0.0011745253538684075,0.29366866406292835
2023-10-03 22:00:00+00:00,0.528,231.1,0.001174454727144932,0.2936695678740253
2023-10-03 23:00:00+00:00,0.539,230.3,0.0011744209135308601,0.2936668119533753
2023-10-04 00:00:00+00:00,0.5267,226.6,0.001174362653172049,0.2936670307922028
2023-10-04 01:00:00+00:00,0.5342,227.0,0.0011743218767721127,0.29366596171231696
2023-10-04 02:00:00+00:00,0.538,228.5,0.0011742884684233929,0.2936637289996893
2023-10-04 03:00:00+00:00,0.5357,228.5,0.0011742530949018855,0.29366098921608436
2023-10-04 04:00:00+00:00,0.5326,229.7,0.0011742004202265988,0.29366036982706273
2023-10-04 05:00:00+00:00,0.5297,230.0,0.00117412866670592,0.29366310129861206
2023-10-04 06:00:00+00:00,0.5278,229.6,0.0011740329362402348,0.293671318391016
2023-10-04 07:00:00+00:00,0.5322,229.2,0.001173955424492071,0.29367740881586435
2023-10-04 08:00:00+00:00,0.53,230.9,0.0011738640222223873,0.293684784138604
2023-10-04 09:00:00+00:00,0.5329,232.7,0.0011737701375038184,0.29369285554180224
2023-10-04 10:00:00+00:00,0.5347,230.3,0.0011736950865074923,0.29369866067697925
2023-10-04 11:00:00+00:00,0.533,231.2,0.0011736126727411825,0.29370502006307775
2023-10-04 12:00:00+00:00,0.5333,231.2,0.0011735330236268182,0.29371085205287345
2023-10-04 13:00:00+00:00,0.5332,228.3,0.0011734643334962687,0.2937157556216885
2023-10-04 14:00:00+00:00,0.5302,228.2,0.0011733829163350323,0.2937224785952532
2023-10-04 15:00:00+00:00,0.5288,227.0,0.0011732907502002145,0.29373185377718286
2023-10-04 16:00:00+00:00,0.5336,229.4,0.0011731924146726953,0.29374314204292473
2023-10-04 17:00:00+00:00,0.5364,228.6,0.0011731098856842899,0.2937523325228161
2023-10-04 18:00:00+00:00,0.5369,228.5,0.0011730305990051398,0.2937610331653374
2023-10-04 19:00:00+00:00,0.5299,228.4,0.0011729349215313474,0.29377092527914045
2023-10-04 20:00:00+00:00,0.5312,229.6,0.0011728258178016872,0.29378367119534754
2023-10-04 21:00:00+00:00,0.5314,231.3,0.0011727095422004387,0.2937972001937924
2023-10-04 22:00:00+00:00,0.5334,231.5,0.0011725978694704473,0.29381034599286293
2023-10-04 23:00:00+00:00,0.5326,233.1,0.0011724740865808904,0.2938250416753964
2023-10-05 00:00:00+00:00,0.5303,233.7,0.001172347074254135,0.2938392672132651
2023-10-05 01:00:00+00:00,0.5283,231.9,0.0011722227985152293,0.2938531442731126
2023-10-05 02:00:00+00:00,0.5301,231.3,0.0011721114766341377,0.29386512100790224
2023-10-05 03:00:00+00:00,0.5295,230.6,0.0011720023993392432,0.293876754812665
2023-10-05 04:00:00+00:00,0.529,231.1,0.0011718941575572252,0.293887723451976
2023-10-05 05:00:00+00:00,0.5272,230.6,0.001171783662497205,0.29389881114677097
2023-10-05 06:00:00+00:00,0.5232,230.0,0.0011716572081407698,0.29391236589361786
2023-10-05 07:00:00+00:00,0.5232,229.2,0.001171532049441381,0.2939260935839253
2023-10-05 08:00:00+00:00,0.5228,229.9,0.0011714091345511263,0.293938747268673
2023-10-05 09:00:00+00:00,0.5243,231.0,0.0011712854991726604,0.2939515125615325
2023-10-05 10:00:00+00:00,0.5243,230.7,0.0011711665294319002,0.2939633677141106
2023-10-05 11:00:00+00:00,0.5226,229.6,0.001171060539889733,0.293972256705718
2023-10-05 12:00:00+00:00,0.5221,229.2,0.0011709579598330518,0.2939804288021668
2023-10-05 13:00:00+00:00,0.5252,233.3,0.0011708424868132796,0.29399036744614926
2023-10-05 14:00:00+00:00,0.5262,232.5,0.0011707324808675006,0.2939999345806703
2023-10-05 15:00:00+00:00,0.5189,228.8,0.0011706170739973032,0.294010073610813
2023-10-05 16:00:00+00:00,0.5232,228.3,0.0011705113382664647,0.2940199461653621
2023-10-05 17:00:00+00:00,0.5243,228.4,0.001170408643793227,0.29402946840581157
2023-10-05 18:00:00+00:00,0.5229,229.4,0.0011702982131061362,0.29403966001726645
2023-10-05 19:00:00+00:00,0.5222,229.4,0.001170179467111421,0.29405153040135823
2023-10-05 20:00:00+00:00,0.5227,230.1,0.0011700581767089613,0.2940637951777596
2023-10-05 21:00:00+00:00,0.5238,230.6,0.0011699404162020205,0.29407540653909814
